ActivityStartDate,MonitoringLocationName,CharacteristicName,ResultMeasureValue,
9/10/2010,Clark Fork River above Flathead,"Chlorophyll a, corrected for pheophytin",30,
8/1/2010,Clark Fork River below Missoula,"Chlorophyll a, corrected for pheophytin",53.6,
8/1/2010,Clark Fork River above Little Blackfoot,"Chlorophyll a, corrected for pheophytin",15.3,
8/1/2010,Clark Fork River at Bonita,"Chlorophyll a, corrected for pheophytin",7,
9/10/2010,Clark Fork River above Missoula,"Chlorophyll a, corrected for pheophytin",23.1,
8/1/2010,Clark Fork River above Flathead,"Chlorophyll a, corrected for pheophytin",28,
8/1/2010,Clark Fork River at Deer Lodge,"Chlorophyll a, corrected for pheophytin",55.9,
8/1/2010,Clark Fork River at Huson,"Chlorophyll a, corrected for pheophytin",61.3,
8/1/2010,Clark Fork River at Huson,"Chlorophyll a, corrected for pheophytin",58.4,
8/1/2010,Clark Fork River at Bonita,"Chlorophyll a, corrected for pheophytin",,
9/10/2010,Clark Fork River above Little Blackfoot,"Chlorophyll a, corrected for pheophytin",46.3,
8/1/2010,Clark Fork River at Deer Lodge,"Chlorophyll a, corrected for pheophytin",149.2,
8/1/2010,Clark Fork River at Huson,"Chlorophyll a, corrected for pheophytin",26.2,
9/10/2010,Clark Fork River at Deer Lodge,"Chlorophyll a, corrected for pheophytin",82.6,
8/1/2010,Clark Fork River at Bonita,"Chlorophyll a, corrected for pheophytin",25.9,
9/10/2010,Clark Fork River above Missoula,"Chlorophyll a, corrected for pheophytin",61,
9/10/2010,Clark Fork River above Missoula,"Chlorophyll a, corrected for pheophytin",44.3,
9/10/2010,Clark Fork River below Missoula,"Chlorophyll a, corrected for pheophytin",157,
9/10/2010,Clark Fork River above Flathead,"Chlorophyll a, corrected for pheophytin",17,
8/1/2010,Clark Fork River above Little Blackfoot,"Chlorophyll a, corrected for pheophytin",254.2,
9/10/2010,Clark Fork River above Missoula,"Chlorophyll a, corrected for pheophytin",72,
9/10/2010,Clark Fork River at Huson,"Chlorophyll a, corrected for pheophytin",93.3,
8/1/2010,Clark Fork River above Missoula,"Chlorophyll a, corrected for pheophytin",93.2,
9/10/2010,Clark Fork River above Flathead,"Chlorophyll a, corrected for pheophytin",79.9,
8/1/2010,Clark Fork River above Little Blackfoot,"Chlorophyll a, corrected for pheophytin",39.7,
9/10/2010,Clark Fork River at Bonita,"Chlorophyll a, corrected for pheophytin",152,
8/1/2010,Clark Fork River above Little Blackfoot,"Chlorophyll a, corrected for pheophytin",51.9,
8/1/2010,Clark Fork River above Little Blackfoot,"Chlorophyll a, corrected for pheophytin",43.4,
8/1/2010,Clark Fork River above Little Blackfoot,"Chlorophyll a, corrected for pheophytin",,
8/1/2010,Clark Fork River at Deer Lodge,"Chlorophyll a, corrected for pheophytin",31.1,
8/1/2010,Clark Fork River at Deer Lodge,"Chlorophyll a, corrected for pheophytin",67.2,
9/10/2010,Clark Fork River above Missoula,"Chlorophyll a, corrected for pheophytin",55.9,
8/1/2010,Clark Fork River above Little Blackfoot,"Chlorophyll a, corrected for pheophytin",17.5,
9/10/2010,Clark Fork River at Huson,"Chlorophyll a, corrected for pheophytin",190.3,
8/1/2010,Clark Fork River at Bonita,"Chlorophyll a, corrected for pheophytin",16.3,
8/1/2010,Clark Fork River at Huson,"Chlorophyll a, corrected for pheophytin",40.6,
9/10/2010,Clark Fork River below Missoula,"Chlorophyll a, corrected for pheophytin",30.6,
9/10/2010,Clark Fork River at Deer Lodge,"Chlorophyll a, corrected for pheophytin",90.1,
8/1/2010,Clark Fork River above Missoula,"Chlorophyll a, corrected for pheophytin",106.2,
8/1/2010,Clark Fork River above Flathead,"Chlorophyll a, corrected for pheophytin",81.2,
8/1/2010,Clark Fork River at Huson,"Chlorophyll a, corrected for pheophytin",32.9,
9/10/2010,Clark Fork River at Huson,"Chlorophyll a, corrected for pheophytin",110.5,
9/10/2010,Clark Fork River above Flathead,"Chlorophyll a, corrected for pheophytin",24.1,
8/1/2010,Clark Fork River at Bonita,"Chlorophyll a, corrected for pheophytin",209.8,
8/1/2010,Clark Fork River above Flathead,"Chlorophyll a, corrected for pheophytin",39.3,
8/1/2010,Clark Fork River at Huson,"Chlorophyll a, corrected for pheophytin",69.7,
8/1/2010,Clark Fork River at Huson,"Chlorophyll a, corrected for pheophytin",67,
8/1/2010,Clark Fork River at Bonita,"Chlorophyll a, corrected for pheophytin",27,
8/1/2010,Clark Fork River below Missoula,"Chlorophyll a, corrected for pheophytin",77.4,
9/10/2010,Clark Fork River at Huson,"Chlorophyll a, corrected for pheophytin",67.6,
9/10/2010,Clark Fork River at Deer Lodge,"Chlorophyll a, corrected for pheophytin",4.8,
8/1/2010,Clark Fork River at Deer Lodge,"Chlorophyll a, corrected for pheophytin",5,
8/1/2010,Clark Fork River above Flathead,"Chlorophyll a, corrected for pheophytin",38.1,
8/3/2011,Clark Fork River above Missoula,"Chlorophyll a, corrected for pheophytin",5,
9/3/2011,Clark Fork River at Bonita,"Chlorophyll a, corrected for pheophytin",67,
9/5/2011,Clark Fork River above Missoula,"Chlorophyll a, corrected for pheophytin",53,
8/1/2011,Clark Fork River above Little Blackfoot,"Chlorophyll a, corrected for pheophytin",17,
9/4/2011,Clark Fork River at Huson,"Chlorophyll a, corrected for pheophytin",65,
8/2/2011,Clark Fork River at Huson,"Chlorophyll a, corrected for pheophytin",11,
9/3/2011,Clark Fork River at Bonita,"Chlorophyll a, corrected for pheophytin",39,
9/3/2011,Clark Fork River above Little Blackfoot,"Chlorophyll a, corrected for pheophytin",210,
8/1/2011,Clark Fork River at Bonita,"Chlorophyll a, corrected for pheophytin",,
9/3/2011,Clark Fork River at Bonita,"Chlorophyll a, corrected for pheophytin",46,
8/1/2011,Clark Fork River above Little Blackfoot,"Chlorophyll a, corrected for pheophytin",36,
8/3/2011,Clark Fork River below Missoula,"Chlorophyll a, corrected for pheophytin",30,
9/3/2011,Clark Fork River at Deer Lodge,"Chlorophyll a, corrected for pheophytin",,
8/1/2011,Clark Fork River above Little Blackfoot,"Chlorophyll a, corrected for pheophytin",23,
8/2/2011,Clark Fork River at Huson,"Chlorophyll a, corrected for pheophytin",27,
9/5/2011,Clark Fork River above Missoula,"Chlorophyll a, corrected for pheophytin",27,
9/3/2011,Clark Fork River at Bonita,"Chlorophyll a, corrected for pheophytin",88,
9/5/2011,Clark Fork River above Missoula,"Chlorophyll a, corrected for pheophytin",72,
8/3/2011,Clark Fork River above Missoula,"Chlorophyll a, corrected for pheophytin",,
8/2/2011,Clark Fork River above Flathead,"Chlorophyll a, corrected for pheophytin",24,
9/3/2011,Clark Fork River at Deer Lodge,"Chlorophyll a, corrected for pheophytin",42,
8/2/2011,Clark Fork River at Huson,"Chlorophyll a, corrected for pheophytin",19,
8/2/2011,Clark Fork River at Huson,"Chlorophyll a, corrected for pheophytin",27,
8/1/2011,Clark Fork River at Bonita,"Chlorophyll a, corrected for pheophytin",,
9/5/2011,Clark Fork River below Missoula,"Chlorophyll a, corrected for pheophytin",34,
8/3/2011,Clark Fork River above Missoula,"Chlorophyll a, corrected for pheophytin",,
8/3/2011,Clark Fork River above Missoula,"Chlorophyll a, corrected for pheophytin",,
9/3/2011,Clark Fork River at Bonita,"Chlorophyll a, corrected for pheophytin",109,
8/3/2011,Clark Fork River below Missoula,"Chlorophyll a, corrected for pheophytin",31,
8/1/2011,Clark Fork River above Little Blackfoot,"Chlorophyll a, corrected for pheophytin",65,
9/3/2011,Clark Fork River at Deer Lodge,"Chlorophyll a, corrected for pheophytin",23,
9/5/2011,Clark Fork River below Missoula,"Chlorophyll a, corrected for pheophytin",40,
9/4/2011,Clark Fork River at Huson,"Chlorophyll a, corrected for pheophytin",48,
9/4/2011,Clark Fork River at Huson,"Chlorophyll a, corrected for pheophytin",53,
8/3/2011,Clark Fork River below Missoula,"Chlorophyll a, corrected for pheophytin",49,
8/1/2011,Clark Fork River at Deer Lodge,"Chlorophyll a, corrected for pheophytin",100,
9/3/2011,Clark Fork River at Bonita,"Chlorophyll a, corrected for pheophytin",25,
8/3/2011,Clark Fork River below Missoula,"Chlorophyll a, corrected for pheophytin",69,
9/3/2011,Clark Fork River at Deer Lodge,"Chlorophyll a, corrected for pheophytin",55,
8/2/2011,Clark Fork River above Flathead,"Chlorophyll a, corrected for pheophytin",4,
8/2/2011,Clark Fork River at Huson,"Chlorophyll a, corrected for pheophytin",17,
8/1/2011,Clark Fork River at Bonita,"Chlorophyll a, corrected for pheophytin",42,
8/3/2011,Clark Fork River below Missoula,"Chlorophyll a, corrected for pheophytin",27,
8/1/2011,Clark Fork River at Deer Lodge,"Chlorophyll a, corrected for pheophytin",64,
8/2/2011,Clark Fork River at Huson,"Chlorophyll a, corrected for pheophytin",17,
9/3/2011,Clark Fork River above Little Blackfoot,"Chlorophyll a, corrected for pheophytin",219,
9/3/2011,Clark Fork River at Bonita,"Chlorophyll a, corrected for pheophytin",4,
9/4/2011,Clark Fork River above Flathead,"Chlorophyll a, corrected for pheophytin",16,
9/5/2011,Clark Fork River below Missoula,"Chlorophyll a, corrected for pheophytin",36,
8/1/2011,Clark Fork River above Little Blackfoot,"Chlorophyll a, corrected for pheophytin",58,
8/1/2011,Clark Fork River at Deer Lodge,"Chlorophyll a, corrected for pheophytin",29,
9/3/2011,Clark Fork River above Little Blackfoot,"Chlorophyll a, corrected for pheophytin",22,
9/5/2011,Clark Fork River below Missoula,"Chlorophyll a, corrected for pheophytin",45,
9/4/2011,Clark Fork River above Flathead,"Chlorophyll a, corrected for pheophytin",26,
8/1/2011,Clark Fork River at Bonita,"Chlorophyll a, corrected for pheophytin",9,
8/3/2011,Clark Fork River above Missoula,"Chlorophyll a, corrected for pheophytin",15,
9/5/2011,Clark Fork River above Missoula,"Chlorophyll a, corrected for pheophytin",113,
8/1/2011,Clark Fork River at Deer Lodge,"Chlorophyll a, corrected for pheophytin",22,
9/3/2011,Clark Fork River at Bonita,"Chlorophyll a, corrected for pheophytin",,
8/2/2011,Clark Fork River above Flathead,"Chlorophyll a, corrected for pheophytin",4,
8/3/2011,Clark Fork River below Missoula,"Chlorophyll a, corrected for pheophytin",38,
9/3/2011,Clark Fork River at Deer Lodge,"Chlorophyll a, corrected for pheophytin",38,
8/1/2011,Clark Fork River above Little Blackfoot,"Chlorophyll a, corrected for pheophytin",55,
8/1/2011,Clark Fork River at Deer Lodge,"Chlorophyll a, corrected for pheophytin",102,
9/3/2011,Clark Fork River above Little Blackfoot,"Chlorophyll a, corrected for pheophytin",64,
8/2/2011,Clark Fork River at Huson,"Chlorophyll a, corrected for pheophytin",19,
8/2/2011,Clark Fork River at Huson,"Chlorophyll a, corrected for pheophytin",12,
8/3/2011,Clark Fork River below Missoula,"Chlorophyll a, corrected for pheophytin",44,
9/4/2011,Clark Fork River at Huson,"Chlorophyll a, corrected for pheophytin",76,
9/5/2011,Clark Fork River below Missoula,"Chlorophyll a, corrected for pheophytin",43,
8/3/2011,Clark Fork River above Missoula,"Chlorophyll a, corrected for pheophytin",,
9/5/2011,Clark Fork River below Missoula,"Chlorophyll a, corrected for pheophytin",16,
8/1/2011,Clark Fork River at Deer Lodge,"Chlorophyll a, corrected for pheophytin",66,
9/5/2011,Clark Fork River below Missoula,"Chlorophyll a, corrected for pheophytin",46,
8/1/2011,Clark Fork River above Little Blackfoot,"Chlorophyll a, corrected for pheophytin",43,
9/5/2011,Clark Fork River above Missoula,"Chlorophyll a, corrected for pheophytin",97,
9/4/2011,Clark Fork River above Flathead,"Chlorophyll a, corrected for pheophytin",17,
8/2/2011,Clark Fork River above Flathead,"Chlorophyll a, corrected for pheophytin",5,
8/1/2011,Clark Fork River at Bonita,"Chlorophyll a, corrected for pheophytin",16,
9/5/2011,Clark Fork River below Missoula,"Chlorophyll a, corrected for pheophytin",13,
8/1/2011,Clark Fork River above Little Blackfoot,"Chlorophyll a, corrected for pheophytin",134,
9/3/2011,Clark Fork River at Deer Lodge,"Chlorophyll a, corrected for pheophytin",113,
8/2/2011,Clark Fork River at Huson,"Chlorophyll a, corrected for pheophytin",18,
9/3/2011,Clark Fork River at Bonita,"Chlorophyll a, corrected for pheophytin",70,
8/2/2011,Clark Fork River at Huson,"Chlorophyll a, corrected for pheophytin",14,
9/3/2011,Clark Fork River at Bonita,"Chlorophyll a, corrected for pheophytin",66,
9/4/2011,Clark Fork River at Huson,"Chlorophyll a, corrected for pheophytin",51,
9/5/2011,Clark Fork River below Missoula,"Chlorophyll a, corrected for pheophytin",19,
9/4/2011,Clark Fork River at Huson,"Chlorophyll a, corrected for pheophytin",45,
8/3/2011,Clark Fork River above Missoula,"Chlorophyll a, corrected for pheophytin",10,
9/5/2011,Clark Fork River above Missoula,"Chlorophyll a, corrected for pheophytin",31,
9/5/2011,Clark Fork River above Missoula,"Chlorophyll a, corrected for pheophytin",60,
8/1/2011,Clark Fork River above Little Blackfoot,"Chlorophyll a, corrected for pheophytin",31,
9/3/2011,Clark Fork River at Deer Lodge,"Chlorophyll a, corrected for pheophytin",39,
8/2/2011,Clark Fork River at Huson,"Chlorophyll a, corrected for pheophytin",17,
8/2/2011,Clark Fork River above Flathead,"Chlorophyll a, corrected for pheophytin",4,
8/3/2011,Clark Fork River below Missoula,"Chlorophyll a, corrected for pheophytin",42,
8/3/2011,Clark Fork River above Missoula,"Chlorophyll a, corrected for pheophytin",4,
8/3/2011,Clark Fork River below Missoula,"Chlorophyll a, corrected for pheophytin",23,
9/4/2011,Clark Fork River at Huson,"Chlorophyll a, corrected for pheophytin",72,
8/1/2011,Clark Fork River at Deer Lodge,"Chlorophyll a, corrected for pheophytin",110,
9/3/2011,Clark Fork River at Bonita,"Chlorophyll a, corrected for pheophytin",60,
9/4/2011,Clark Fork River at Huson,"Chlorophyll a, corrected for pheophytin",70,
8/1/2011,Clark Fork River at Deer Lodge,"Chlorophyll a, corrected for pheophytin",79,
8/2/2011,Clark Fork River above Flathead,"Chlorophyll a, corrected for pheophytin",,
9/3/2011,Clark Fork River above Little Blackfoot,"Chlorophyll a, corrected for pheophytin",61,
8/1/2011,Clark Fork River above Little Blackfoot,"Chlorophyll a, corrected for pheophytin",70,
8/1/2011,Clark Fork River at Deer Lodge,"Chlorophyll a, corrected for pheophytin",20,
9/5/2011,Clark Fork River above Missoula,"Chlorophyll a, corrected for pheophytin",32,
9/3/2011,Clark Fork River at Deer Lodge,"Chlorophyll a, corrected for pheophytin",33,
9/5/2011,Clark Fork River above Missoula,"Chlorophyll a, corrected for pheophytin",24,
9/4/2011,Clark Fork River at Huson,"Chlorophyll a, corrected for pheophytin",11,
9/4/2011,Clark Fork River above Flathead,"Chlorophyll a, corrected for pheophytin",27,
8/1/2011,Clark Fork River above Little Blackfoot,"Chlorophyll a, corrected for pheophytin",25,
9/3/2011,Clark Fork River above Little Blackfoot,"Chlorophyll a, corrected for pheophytin",,
8/1/2011,Clark Fork River at Bonita,"Chlorophyll a, corrected for pheophytin",34,
8/2/2011,Clark Fork River above Flathead,"Chlorophyll a, corrected for pheophytin",12,
9/3/2011,Clark Fork River at Bonita,"Chlorophyll a, corrected for pheophytin",33,
9/3/2011,Clark Fork River at Bonita,"Chlorophyll a, corrected for pheophytin",49,
9/5/2011,Clark Fork River below Missoula,"Chlorophyll a, corrected for pheophytin",39,
8/1/2011,Clark Fork River at Deer Lodge,"Chlorophyll a, corrected for pheophytin",21,
8/1/2011,Clark Fork River above Little Blackfoot,"Chlorophyll a, corrected for pheophytin",66,
9/3/2011,Clark Fork River above Little Blackfoot,"Chlorophyll a, corrected for pheophytin",,
8/2/2011,Clark Fork River above Flathead,"Chlorophyll a, corrected for pheophytin",5,
8/1/2011,Clark Fork River at Deer Lodge,"Chlorophyll a, corrected for pheophytin",59,
9/4/2011,Clark Fork River at Huson,"Chlorophyll a, corrected for pheophytin",59,
8/1/2011,Clark Fork River at Deer Lodge,"Chlorophyll a, corrected for pheophytin",81,
8/3/2011,Clark Fork River above Missoula,"Chlorophyll a, corrected for pheophytin",,
8/1/2011,Clark Fork River at Bonita,"Chlorophyll a, corrected for pheophytin",,
8/2/2011,Clark Fork River above Flathead,"Chlorophyll a, corrected for pheophytin",7,
9/5/2011,Clark Fork River below Missoula,"Chlorophyll a, corrected for pheophytin",50,
8/1/2011,Clark Fork River at Bonita,"Chlorophyll a, corrected for pheophytin",6,
9/4/2011,Clark Fork River above Flathead,"Chlorophyll a, corrected for pheophytin",9,
8/1/2011,Clark Fork River at Bonita,"Chlorophyll a, corrected for pheophytin",,
8/3/2011,Clark Fork River below Missoula,"Chlorophyll a, corrected for pheophytin",61,
8/1/2011,Clark Fork River at Deer Lodge,"Chlorophyll a, corrected for pheophytin",76,
8/2/2011,Clark Fork River above Flathead,"Chlorophyll a, corrected for pheophytin",5,
9/3/2011,Clark Fork River above Little Blackfoot,"Chlorophyll a, corrected for pheophytin",,
9/4/2011,Clark Fork River above Flathead,"Chlorophyll a, corrected for pheophytin",10,
8/3/2011,Clark Fork River above Missoula,"Chlorophyll a, corrected for pheophytin",17,
9/3/2011,Clark Fork River above Little Blackfoot,"Chlorophyll a, corrected for pheophytin",42,
8/3/2011,Clark Fork River below Missoula,"Chlorophyll a, corrected for pheophytin",60,
9/3/2011,Clark Fork River at Bonita,"Chlorophyll a, corrected for pheophytin",121,
8/1/2011,Clark Fork River above Little Blackfoot,"Chlorophyll a, corrected for pheophytin",56,
9/3/2011,Clark Fork River above Little Blackfoot,"Chlorophyll a, corrected for pheophytin",,
8/1/2011,Clark Fork River at Bonita,"Chlorophyll a, corrected for pheophytin",93,
9/3/2011,Clark Fork River at Deer Lodge,"Chlorophyll a, corrected for pheophytin",29,
9/5/2011,Clark Fork River above Missoula,"Chlorophyll a, corrected for pheophytin",67,
9/4/2011,Clark Fork River above Flathead,"Chlorophyll a, corrected for pheophytin",13,
9/3/2011,Clark Fork River above Little Blackfoot,"Chlorophyll a, corrected for pheophytin",,
9/5/2011,Clark Fork River above Missoula,"Chlorophyll a, corrected for pheophytin",82,
